,사고지역관리번호,사고년도,사고유형구분,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,lat,lon,사고다발지역폴리곤정보,데이터기준일자,구
6787,2017029,2016,보행노인,11380008,서울특별시 은평구8,서울특별시 은평구 역촌동(신사연세치과 부근),3,3,0,3,0,0,37.60047645,126.91027668,"{type:Polygon,coordinates:[[[126.91207331,37.60047645],[126.91203879,37.60019875],[126.91193655,37.59993172],[126.91177052,37.59968562],[126.91154709,37.59946991],[126.91127483,37.59929289],[126.91096422,37.59916135],[126.91062718,37.59908034],[126.91027668,37.59905299],[126.90992617,37.59908034],[126.90958914,37.59916135],[126.90927852,37.59929289],[126.90900627,37.59946991],[126.90878283,37.59968562],[126.90861681,37.59993172],[126.90851457,37.60019875],[126.90848005,37.60047645],[126.90851457,37.60075415],[126.90861681,37.60102117],[126.90878283,37.60126727],[126.90900627,37.60148297],[126.90927852,37.60165999],[126.90958914,37.60179152],[126.90992617,37.60187253],[126.91027668,37.60189988],[126.91062718,37.60187253],[126.91096422,37.60179152],[126.91127483,37.60165999],[126.91154709,37.60148297],[126.91177052,37.60126727],[126.91193655,37.60102117],[126.91203879,37.60075415],[126.91207331,37.60047645]]]}",2019-10-10,은평구
6788,2017029,2016,보행노인,11380009,서울특별시 은평구9,서울특별시 은평구 불광동(광서교회 부근),3,3,0,3,0,0,37.6192429,126.92535762,"{type:Polygon,coordinates:[[[126.92715425,37.6192429],[126.92711973,37.61896527],[126.92701749,37.61869831],[126.92685146,37.61845228],[126.92662803,37.61823663],[126.92635577,37.61805964],[126.92604516,37.61792813],[126.92570812,37.61784715],[126.92535762,37.61781981],[126.92500711,37.61784715],[126.92467008,37.61792813],[126.92435946,37.61805964],[126.92408721,37.61823663],[126.92386377,37.61845228],[126.92369775,37.61869831],[126.92359551,37.61896527],[126.92356099,37.6192429],[126.92359551,37.61952053],[126.92369775,37.61978749],[126.92386377,37.62003352],[126.92408721,37.62024917],[126.92435946,37.62042615],[126.92467008,37.62055765],[126.92500711,37.62063863],[126.92535762,37.62066597],[126.92570812,37.62063863],[126.92604516,37.62055765],[126.92635577,37.62042615],[126.92662803,37.62024917],[126.92685146,37.62003352],[126.92701749,37.61978749],[126.92711973,37.61952053],[126.92715425,37.6192429]]]}",2019-10-10,은평구
6789,2017029,2016,보행노인,11410001,서울특별시 서대문구1,서울특별시 서대문구 영천동(교남동사무소 부근),6,7,1,5,1,0,37.57072056,126.96143462,"{type:Polygon,coordinates:[[[126.96323125,37.57072056],[126.96319673,37.57044275],[126.96309449,37.57017561],[126.96292846,37.56992942],[126.96270503,37.56971363],[126.96243277,37.56953653],[126.96212216,37.56940493],[126.96178512,37.5693239],[126.96143462,37.56929654],[126.96108411,37.5693239],[126.96074708,37.56940493],[126.96043646,37.56953653],[126.96016421,37.56971363],[126.95994077,37.56992942],[126.95977475,37.57017561],[126.95967251,37.57044275],[126.95963799,37.57072056],[126.95967251,37.57099837],[126.95977475,37.57126551],[126.95994077,37.5715117],[126.96016421,37.57172748],[126.96043646,37.57190457],[126.96074708,37.57203617],[126.96108411,37.5721172],[126.96143462,37.57214456],[126.96178512,37.5721172],[126.96212216,37.57203617],[126.96243277,37.57190457],[126.96270503,37.57172748],[126.96292846,37.5715117],[126.96309449,37.57126551],[126.96319673,37.57099837],[126.96323125,37.57072056]]]}",2019-10-10,서대문구
6790,2017029,2016,보행노인,11410002,서울특별시 서대문구2,서울특별시 서대문구 남가좌동(남가좌동사거리 부근),5,5,0,1,4,0,37.57749246,126.92308543,"{type:Polygon,coordinates:[[[126.92488206,37.57749246],[126.92484753,37.57721467],[126.9247453,37.57694756],[126.92457927,37.57670139],[126.92435584,37.57648562],[126.92408358,37.57630854],[126.92377297,37.57617695],[126.92343593,37.57609592],[126.92308543,37.57606856],[126.92273492,37.57609592],[126.92239789,37.57617695],[126.92208727,37.57630854],[126.92181502,37.57648562],[126.92159158,37.57670139],[126.92142556,37.57694756],[126.92132332,37.57721467],[126.9212888,37.57749246],[126.92132332,37.57777025],[126.92142556,37.57803735],[126.92159158,37.57828352],[126.92181502,37.57849929],[126.92208727,37.57867637],[126.92239789,37.57880794],[126.92273492,37.57888897],[126.92308543,37.57891633],[126.92343593,37.57888897],[126.92377297,37.57880794],[126.92408358,37.57867637],[126.92435584,37.57849929],[126.92457927,37.57828352],[126.9247453,37.57803735],[126.92484753,37.57777025],[126.92488206,37.57749246]]]}",2019-10-10,서대문구
6791,2017029,2016,보행노인,11410003,서울특별시 서대문구3,서울특별시 서대문구 북가좌동(북가좌사거리 부근),4,4,1,3,0,0,37.58252738,126.91321577,"{type:Polygon,coordinates:[[[126.9150124,37.58252738],[126.91497788,37.58224961],[126.91487564,37.58198252],[126.91470961,37.58173636],[126.91448618,37.58152061],[126.91421392,37.58134354],[126.91390331,37.58121196],[126.91356627,37.58113094],[126.91321577,37.58110358],[126.91286526,37.58113094],[126.91252823,37.58121196],[126.91221761,37.58134354],[126.91194536,37.58152061],[126.91172192,37.58173636],[126.9115559,37.58198252],[126.91145366,37.58224961],[126.91141914,37.58252738],[126.91145366,37.58280515],[126.9115559,37.58307224],[126.91172192,37.58331839],[126.91194536,37.58353414],[126.91221761,37.58371121],[126.91252823,37.58384278],[126.91286526,37.5839238],[126.91321577,37.58395115],[126.91356627,37.5839238],[126.91390331,37.58384278],[126.91421392,37.58371121],[126.91448618,37.58353414],[126.91470961,37.58331839],[126.91487564,37.58307224],[126.91497788,37.58280515],[126.9150124,37.58252738]]]}",2019-10-10,서대문구
6792,2017029,2016,보행노인,11410004,서울특별시 서대문구4,서울특별시 서대문구 연희동(연희IC_연희로_진출_2 부근),4,4,1,1,2,0,37.56581843,126.93017326,"{type:Polygon,coordinates:[[[126.93196989,37.56581843],[126.93193537,37.5655406],[126.93183313,37.56527344],[126.93166711,37.56502723],[126.93144367,37.56481142],[126.93117142,37.56463432],[126.9308608,37.56450271],[126.93052377,37.56442167],[126.93017326,37.56439431],[126.92982276,37.56442167],[126.92948572,37.56450271],[126.92917511,37.56463432],[126.92890285,37.56481142],[126.92867942,37.56502723],[126.92851339,37.56527344],[126.92841115,37.5655406],[126.92837663,37.56581843],[126.92841115,37.56609625],[126.92851339,37.56636341],[126.92867942,37.56660961],[126.92890285,37.56682541],[126.92917511,37.56700252],[126.92948572,37.56713412],[126.92982276,37.56721515],[126.93017326,37.56724252],[126.93052377,37.56721515],[126.9308608,37.56713412],[126.93117142,37.56700252],[126.93144367,37.56682541],[126.93166711,37.56660961],[126.93183313,37.56636341],[126.93193537,37.56609625],[126.93196989,37.56581843]]]}",2019-10-10,서대문구
6793,2017029,2016,보행노인,11410005,서울특별시 서대문구5,서울특별시 서대문구 북가좌동(서대문구-은평구경계(1) 부근),4,4,0,2,2,0,37.5771301,126.90309843,"{type:Polygon,coordinates:[[[126.90489506,37.5771301],[126.90486054,37.57685231],[126.9047583,37.5765852],[126.90459227,37.57633902],[126.90436884,37.57612325],[126.90409658,37.57594617],[126.90378597,37.57581459],[126.90344893,37.57573356],[126.90309843,37.5757062],[126.90274792,37.57573356],[126.90241089,37.57581459],[126.90210027,37.57594617],[126.90182802,37.57612325],[126.90160459,37.57633902],[126.90143856,37.5765852],[126.90133632,37.57685231],[126.9013018,37.5771301],[126.90133632,37.57740789],[126.90143856,37.577675],[126.90160459,37.57792117],[126.90182802,37.57813693],[126.90210027,37.57831401],[126.90241089,37.57844559],[126.90274792,37.57852662],[126.90309843,37.57855398],[126.90344893,37.57852662],[126.90378597,37.57844559],[126.90409658,37.57831401],[126.90436884,37.57813693],[126.90459227,37.57792117],[126.9047583,37.577675],[126.90486054,37.57740789],[126.90489506,37.5771301]]]}",2019-10-10,서대문구
6794,2017029,2016,보행노인,11410006,서울특별시 서대문구6,서울특별시 서대문구 홍제동(서부빌딩 부근),3,3,0,2,1,0,37.58863298,126.94564161,"{type:Polygon,coordinates:[[[126.94743824,37.58863298],[126.94740372,37.58835524],[126.94730148,37.58808816],[126.94713546,37.58784203],[126.94691202,37.58762629],[126.94663977,37.58744923],[126.94632915,37.58731767],[126.94599212,37.58723665],[126.94564161,37.5872093],[126.94529111,37.58723665],[126.94495407,37.58731767],[126.94464346,37.58744923],[126.9443712,37.58762629],[126.94414777,37.58784203],[126.94398174,37.58808816],[126.9438795,37.58835524],[126.94384498,37.58863298],[126.9438795,37.58891072],[126.94398174,37.58917779],[126.94414777,37.58942392],[126.9443712,37.58963966],[126.94464346,37.58981671],[126.94495407,37.58994827],[126.94529111,37.59002928],[126.94564161,37.59005664],[126.94599212,37.59002928],[126.94632915,37.58994827],[126.94663977,37.58981671],[126.94691202,37.58963966],[126.94713546,37.58942392],[126.94730148,37.58917779],[126.94740372,37.58891072],[126.94743824,37.58863298]]]}",2019-10-10,서대문구
6795,2017029,2016,보행노인,11410007,서울특별시 서대문구7,서울특별시 서대문구 홍제동(인왕APT 부근),3,3,0,1,1,1,37.58437881,126.94868319,"{type:Polygon,coordinates:[[[126.95047982,37.58437881],[126.9504453,37.58410105],[126.95034306,37.58383396],[126.95017704,37.58358781],[126.9499536,37.58337206],[126.94968135,37.58319499],[126.94937073,37.58306342],[126.9490337,37.5829824],[126.94868319,37.58295504],[126.94833269,37.5829824],[126.94799565,37.58306342],[126.94768504,37.58319499],[126.94741278,37.58337206],[126.94718935,37.58358781],[126.94702332,37.58383396],[126.94692108,37.58410105],[126.94688656,37.58437881],[126.94692108,37.58465657],[126.94702332,37.58492365],[126.94718935,37.5851698],[126.94741278,37.58538554],[126.94768504,37.5855626],[126.94799565,37.58569417],[126.94833269,37.58577519],[126.94868319,37.58580254],[126.9490337,37.58577519],[126.94937073,37.58569417],[126.94968135,37.5855626],[126.9499536,37.58538554],[126.95017704,37.5851698],[126.95034306,37.58492365],[126.9504453,37.58465657],[126.95047982,37.58437881]]]}",2019-10-10,서대문구
6796,2017029,2016,보행노인,11440001,서울특별시 마포구1,서울특별시 마포구 동교동(동교동삼거리_연희로_진출 부근),5,5,0,2,3,0,37.55918175,126.9269433,"{type:Polygon,coordinates:[[[126.92873993,37.55918175],[126.9287054,37.5589039],[126.92860317,37.55863672],[126.92843714,37.55839049],[126.92821371,37.55817466],[126.92794145,37.55799754],[126.92763084,37.55786592],[126.9272938,37.55778487],[126.9269433,37.55775751],[126.92659279,37.55778487],[126.92625575,37.55786592],[126.92594514,37.55799754],[126.92567289,37.55817466],[126.92544945,37.55839049],[126.92528343,37.55863672],[126.92518119,37.5589039],[126.92514667,37.55918175],[126.92518119,37.55945961],[126.92528343,37.55972678],[126.92544945,37.55997301],[126.92567289,37.56018883],[126.92594514,37.56036595],[126.92625575,37.56049756],[126.92659279,37.56057861],[126.9269433,37.56060597],[126.9272938,37.56057861],[126.92763084,37.56049756],[126.92794145,37.56036595],[126.92821371,37.56018883],[126.92843714,37.55997301],[126.92860317,37.55972678],[126.9287054,37.55945961],[126.92873993,37.55918175]]]}",2019-10-10,마포구
6797,2017029,2016,보행노인,11440002,서울특별시 마포구2,서울특별시 마포구 도화동(진도빌딩 부근),3,3,0,2,1,0,37.54039362,126.94809,"{type:Polygon,coordinates:[[[126.94988663,37.54039362],[126.94985211,37.5401157],[126.94974987,37.53984845],[126.94958384,37.53960216],[126.94936041,37.53938628],[126.94908816,37.53920911],[126.94877754,37.53907746],[126.94844051,37.53899639],[126.94809,37.53896902],[126.9477395,37.53899639],[126.94740246,37.53907746],[126.94709185,37.53920911],[126.94681959,37.53938628],[126.94659616,37.53960216],[126.94643013,37.53984845],[126.94632789,37.5401157],[126.94629337,37.54039362],[126.94632789,37.54067154],[126.94643013,37.54093879],[126.94659616,37.54118508],[126.94681959,37.54140095],[126.94709185,37.54157812],[126.94740246,37.54170976],[126.9477395,37.54179083],[126.94809,37.5418182],[126.94844051,37.54179083],[126.94877754,37.54170976],[126.94908816,37.54157812],[126.94936041,37.54140095],[126.94958384,37.54118508],[126.94974987,37.54093879],[126.94985211,37.54067154],[126.94988663,37.54039362]]]}",2019-10-10,마포구
6798,2017029,2016,보행노인,11440003,서울특별시 마포구3,서울특별시 마포구 아현동(굴레방다리_굴레방길_진출 부근),3,3,0,2,0,1,37.55701671,126.95595247,"{type:Polygon,coordinates:[[[126.9577491,37.55701671],[126.95771458,37.55673884],[126.95761234,37.55647166],[126.95744632,37.55622542],[126.95722288,37.55600959],[126.95695063,37.55583246],[126.95664001,37.55570084],[126.95630298,37.55561979],[126.95595247,37.55559242],[126.95560197,37.55561979],[126.95526493,37.55570084],[126.95495432,37.55583246],[126.95468206,37.55600959],[126.95445863,37.55622542],[126.9542926,37.55647166],[126.95419037,37.55673884],[126.95415584,37.55701671],[126.95419037,37.55729457],[126.9542926,37.55756175],[126.95445863,37.55780799],[126.95468206,37.55802381],[126.95495432,37.55820094],[126.95526493,37.55833255],[126.95560197,37.5584136],[126.95595247,37.55844097],[126.95630298,37.5584136],[126.95664001,37.55833255],[126.95695063,37.55820094],[126.95722288,37.55802381],[126.95744632,37.55780799],[126.95761234,37.55756175],[126.95771458,37.55729457],[126.9577491,37.55701671]]]}",2019-10-10,마포구
6799,2017029,2016,보행노인,11440004,서울특별시 마포구4,서울특별시 마포구 염리동(서울여고 부근),2,2,1,1,0,0,37.54531953,126.94735327,"{type:Polygon,coordinates:[[[126.9491499,37.54531953],[126.94911538,37.54504162],[126.94901314,37.54477439],[126.94884711,37.54452811],[126.94862368,37.54431225],[126.94835142,37.54413509],[126.94804081,37.54400345],[126.94770377,37.54392239],[126.94735327,37.54389501],[126.94700276,37.54392239],[126.94666573,37.54400345],[126.94635511,37.54413509],[126.94608286,37.54431225],[126.94585942,37.54452811],[126.9456934,37.54477439],[126.94559116,37.54504162],[126.94555664,37.54531953],[126.94559116,37.54559743],[126.9456934,37.54586466],[126.94585942,37.54611093],[126.94608286,37.54632679],[126.94635511,37.54650394],[126.94666573,37.54663558],[126.94700276,37.54671664],[126.94735327,37.54674401],[126.94770377,37.54671664],[126.94804081,37.54663558],[126.94835142,37.54650394],[126.94862368,37.54632679],[126.94884711,37.54611093],[126.94901314,37.54586466],[126.94911538,37.54559743],[126.9491499,37.54531953]]]}",2019-10-10,마포구
6800,2017029,2016,보행노인,11470001,서울특별시 양천구1,서울특별시 양천구 신월동(신월사거리 부근),7,8,1,2,4,1,37.53566414,126.82709254,"{type:Polygon,coordinates:[[[126.82888917,37.53566414],[126.82885465,37.5353862],[126.82875241,37.53511894],[126.82858638,37.53487263],[126.82836295,37.53465673],[126.82809069,37.53447955],[126.82778008,37.5343479],[126.82744305,37.53426682],[126.82709254,37.53423945],[126.82674203,37.53426682],[126.826405,37.5343479],[126.82609439,37.53447955],[126.82582213,37.53465673],[126.8255987,37.53487263],[126.82543267,37.53511894],[126.82533043,37.5353862],[126.82529591,37.53566414],[126.82533043,37.53594208],[126.82543267,37.53620934],[126.8255987,37.53645565],[126.82582213,37.53667154],[126.82609439,37.53684871],[126.826405,37.53698037],[126.82674203,37.53706144],[126.82709254,37.53708881],[126.82744305,37.53706144],[126.82778008,37.53698037],[126.82809069,37.53684871],[126.82836295,37.53667154],[126.82858638,37.53645565],[126.82875241,37.53620934],[126.82885465,37.53594208],[126.82888917,37.53566414]]]}",2019-10-10,양천구
6801,2017029,2016,보행노인,11470002,서울특별시 양천구2,서울특별시 양천구 목동(SC제일은행등촌지점 부근),4,4,0,2,2,0,37.54853187,126.86337717,"{type:Polygon,coordinates:[[[126.8651738,37.54853187],[126.86513928,37.54825397],[126.86503704,37.54798676],[126.86487102,37.54774049],[126.86464758,37.54752463],[126.86437533,37.54734748],[126.86406471,37.54721585],[126.86372768,37.54713479],[126.86337717,37.54710742],[126.86302667,37.54713479],[126.86268963,37.54721585],[126.86237902,37.54734748],[126.86210676,37.54752463],[126.86188333,37.54774049],[126.8617173,37.54798676],[126.86161506,37.54825397],[126.86158054,37.54853187],[126.86161506,37.54880976],[126.8617173,37.54907697],[126.86188333,37.54932324],[126.86210676,37.54953909],[126.86237902,37.54971623],[126.86268963,37.54984786],[126.86302667,37.54992892],[126.86337717,37.54995629],[126.86372768,37.54992892],[126.86406471,37.54984786],[126.86437533,37.54971623],[126.86464758,37.54953909],[126.86487102,37.54932324],[126.86503704,37.54907697],[126.86513928,37.54880976],[126.8651738,37.54853187]]]}",2019-10-10,양천구
6802,2017029,2016,보행노인,11470003,서울특별시 양천구3,서울특별시 양천구 신정동(동보빌딩 부근),3,4,1,3,0,0,37.52783101,126.8633011,"{type:Polygon,coordinates:[[[126.86509773,37.52783101],[126.86506321,37.52755303],[126.86496097,37.52728574],[126.86479494,37.52703941],[126.86457151,37.52682349],[126.86429925,37.52664629],[126.86398864,37.52651462],[126.8636516,37.52643354],[126.8633011,37.52640616],[126.86295059,37.52643354],[126.86261356,37.52651462],[126.86230294,37.52664629],[126.86203069,37.52682349],[126.86180725,37.52703941],[126.86164123,37.52728574],[126.86153899,37.52755303],[126.86150447,37.52783101],[126.86153899,37.52810898],[126.86164123,37.52837626],[126.86180725,37.5286226],[126.86203069,37.52883851],[126.86230294,37.5290157],[126.86261356,37.52914737],[126.86295059,37.52922845],[126.8633011,37.52925582],[126.8636516,37.52922845],[126.86398864,37.52914737],[126.86429925,37.5290157],[126.86457151,37.52883851],[126.86479494,37.5286226],[126.86496097,37.52837626],[126.86506321,37.52810898],[126.86509773,37.52783101]]]}",2019-10-10,양천구
